"name","orig_name","state","county1","orig_county","established","discontinued","continuous","stamp_index","id","coordinates","duration","gnis_match","gnis_name","gnis_county","gnis_state","gnis_feature_id","gnis_feature_class","gnis_orig_name","gnis_orig_county","gnis_latitude","gnis_longitude","gnis_elev_in_m","gnis_dist","latitude","longitude","duration_category"
"NEWMAN","NEWMAN","CA","STANISLAUS","Stanislaus",1888,NA,TRUE,0,150856,TRUE,150,TRUE,"NEWMAN","STANISLAUS","CA",1817223,"Post Office","Newman Post Office","Stanislaus",37.31551,-121.023,27,1,37.31551,-121.023,">=100"
"NIAGARA","NIAGARA","ND","GRAND FORKS","Grand Forks",1883,NA,TRUE,0,150917,TRUE,150,TRUE,"NIAGARA","GRAND FORKS","ND",2742754,"Post Office","Niagara Post Office","Grand Forks",47.99715,-97.87031,442,1,47.99715,-97.87031,">=100"
"NILES","NILES","MT","JUDITH BASIN","Judith Basin",1904,1908,TRUE,6,150979,TRUE,4,TRUE,"NILES","JUDITH BASIN","MT",1750603,"Post Office","Niles Post Office (historical)","Judith Basin",47.05552,-110.5424,1872,1,47.05552,-110.5424,"1-50"
"NIZINA","NIZINA","AK",NA,NA,1903,1926,TRUE,7,151030,TRUE,23,TRUE,"NIZINA","VALDEZ-CORDOVA","AK",1895903,"Populated Place","Nizina (historical)","Valdez-Cordova (CA)",61.3064,-142.632,649,1,61.3064,-142.632,"1-50"
"NONDALTON","NONDALTON","AK",NA,NA,1938,NA,FALSE,0,151089,TRUE,150,TRUE,"NONDALTON","LAKE AND PENINSULA","AK",1926438,"Post Office","Nondalton Post Office (historical)","Lake and Peninsula",59.97361,-154.8458,80,1,59.97361,-154.8458,">=100"
"NORMAL","NORMAL","NE","LANCASTER","Lancaster",1892,1930,TRUE,1,151145,TRUE,38,TRUE,"NORMAL","LANCASTER","NE",1898528,"Post Office","Normal Post Office (historical)","Lancaster",40.78667,-96.65168,366,1,40.78667,-96.65168,"1-50"
"NORTH FORK","NORTH FORK","ID","LEMHI","Lemhi",1910,NA,TRUE,0,151195,TRUE,150,TRUE,"NORTH FORK","LEMHI","ID",2766877,"Post Office","North Fork Post Office","Lemhi",45.40665,-113.9954,1107,1,45.40665,-113.9954,">=100"
"NORTH ZULCH","NORTH ZULCH","TX","MADISON","Madison",1908,NA,TRUE,0,151242,TRUE,150,TRUE,"NORTH ZULCH","MADISON","TX",2731795,"Post Office","North Zulch Post Office","Madison",30.91641,-96.10484,101,1,30.91641,-96.10484,">=100"
"NORWALK","NORWALK","CA","LOS ANGELES","Los Angeles",1877,NA,TRUE,0,151303,TRUE,150,TRUE,"NORWALK","LOS ANGELES","CA",2780958,"Post Office","Norwalk Post Office","Los Angeles",33.90412,-118.0786,28,1,33.90412,-118.0786,">=100"
"NUEVO","NUEVO","CA","SAN DIEGO","San Diego",1883,1895,FALSE,5,151366,TRUE,12,TRUE,"NUEVO","SAN DIEGO","CA",1868993,"Post Office","Nuevo Post Office","San Diego",33.03734,-116.8757,434,1,33.03734,-116.8757,"1-50"
"OAK FOREST","OAK FOREST","TX","GONZALES","Gonzales",1877,1925,TRUE,3,151426,TRUE,48,TRUE,"OAK FOREST","GONZALES","TX",1342960,"Populated Place","Oak Forest","Gonzales",29.49885,-97.58472,106,1,29.49885,-97.58472,"1-50"
"OAKLEY","OAKLEY","KS","LOGAN","Logan",1885,NA,TRUE,0,151486,TRUE,150,TRUE,"OAKLEY","LOGAN","KS",2693888,"Post Office","Oakley Post Office","Logan",39.12652,-100.8523,930,1,39.12652,-100.8523,">=100"
"OBERWEIS","OBERWEIS","ND","RICHLAND","Richland",1882,1884,TRUE,8,151546,TRUE,2,TRUE,"OBERWEIS","RICHLAND","ND",1035880,"Post Office","Oberweis Post Office (historical)","Richland",46.26718,-97.00064,315,1,46.26718,-97.00064,"1-50"
"OCOTILLO","OCOTILLO","AZ","YAVAPAI","Yavapai",1916,1925,TRUE,5,151598,TRUE,9,TRUE,"OCOTILLO","YAVAPAI","AZ",42749,"Populated Place","Ocotillo","Yavapai",34.36364,-112.2018,1342,1,34.36364,-112.2018,"1-50"
"OGALLALA","OGALLALA","NE","KEITH","Keith",1882,NA,TRUE,0,151659,TRUE,150,TRUE,"OGALLALA","KEITH","NE",1836138,"Post Office","Ogallala Post Office","Keith",41.12687,-101.7192,981,1,41.12687,-101.7192,">=100"
"OJO DEL PADRE","OJO DEL PADRE","NM","SANDOVAL","Sandoval",1940,1958,TRUE,1,151722,TRUE,18,TRUE,"OJO DEL PADRE","SANDOVAL","NM",915832,"Populated Place","Ojo del Padre","Sandoval",35.54142,-107.1514,1793,1,35.54142,-107.1514,"1-50"
"OLD ALBUQUERQUE","OLD ALBUQUERQUE","NM","BERNALILLO","Bernalillo",1886,1954,TRUE,1,151778,TRUE,68,TRUE,"OLD ALBUQUERQUE","BERNALILLO","NM",938033,"Post Office","Old Albuquerque Post Office (historical)","Bernalillo",35.08449,-106.6511,1510,1,35.08449,-106.6511,"50-100"
"OLIVE","OLIVE","NE","NANCE","Nance",1884,1904,TRUE,5,151836,TRUE,20,TRUE,"OLIVE","NANCE","NE",831870,"School","Olive School (historical)","Nance",41.45918,-98.27312,576,1,41.45918,-98.27312,"1-50"
"OLSBURG","OLSBURG","KS","POTTAWATOMIE","Pottawat.",1887,NA,TRUE,0,151889,TRUE,150,TRUE,"OLSBURG","POTTAWATOMIE","KS",2693895,"Post Office","Olsburg Post Office","Pottawatomie",39.43137,-96.61518,437,1,39.43137,-96.61518,">=100"
"ONEIDA","ONEIDA","ID","BANNOCK","Bannock",1878,1912,TRUE,3,151950,TRUE,34,TRUE,"ONEIDA","BANNOCK","ID",397389,"Populated Place","Oneida","Bannock",42.55992,-112.1714,1446,1,42.55992,-112.1714,"1-50"
"OPHIR","OPHIR","CA","PLACER","Placer",1872,1910,TRUE,4,152020,TRUE,38,TRUE,"OPHIR","PLACER","CA",1659308,"Populated Place","Ophir","Placer",38.89101,-121.1236,210,1,38.89101,-121.1236,"1-50"
"ORCHARD","ORCHARD","KS","LINN","Linn",1885,1901,TRUE,5,152082,TRUE,16,TRUE,"ORCHARD","LINN","KS",482331,"Locale","Orchard (historical)","Linn",38.34585,-94.64051,258,1,38.34585,-94.64051,"1-50"
"ORIENT","ORIENT","WA","FERRY","Ferry",1902,1966,TRUE,1,152140,TRUE,64,TRUE,"ORIENT","FERRY","WA",2606999,"Post Office","Orient Post Office","Ferry",48.86628,-118.2048,441,1,48.86628,-118.2048,"50-100"
"OROFINO","OROFINO","ID","CLEARWATER","Clearwater",1898,NA,TRUE,0,152203,TRUE,150,TRUE,"OROFINO","CLEARWATER","ID",2781759,"Post Office","Orofino Post Office","Clearwater",46.48038,-116.2525,313,1,46.48038,-116.2525,">=100"
"OSAGE","OSAGE","KS","MIAMI","Miami",1864,1869,TRUE,8,152256,TRUE,5,TRUE,"OSAGE","MIAMI","KS",477629,"Populated Place","Osage","Miami",38.42585,-94.83829,285,1,38.42585,-94.83829,"1-50"
"OSMOND","OSMOND","WY","LINCOLN","Lincoln",1906,1907,TRUE,6,152316,TRUE,1,TRUE,"OSMOND","LINCOLN","WY",1601950,"Populated Place","Osmond","Lincoln",42.68298,-110.9321,1929,1,42.68298,-110.9321,"<=1"
"OTTERBOURNE","OTTERBOURNE","KS","THOMAS","Thomas",1881,1897,TRUE,6,152391,TRUE,16,TRUE,"OTTERBOURNE","THOMAS","KS",482662,"Locale","Otterbourne (historical)","Thomas",39.51389,-100.9813,928,1,39.51389,-100.9813,"1-50"
"OWATOMA","OWATOMA","SD","HARDING","Harding",1909,1914,TRUE,4,152455,TRUE,5,TRUE,"OWATOMA","HARDING","SD",1263405,"Locale","Owatoma (historical)","Harding",45.55499,-102.9591,886,1,45.55499,-102.9591,"1-50"
"PAAUILO","PAAUILO","HI","HAWAII","HAWAII",1900,NA,TRUE,0,152523,TRUE,150,TRUE,"PAAUILO","HAWAII","HI",2773468,"Post Office","Paauilo Post Office","Hawaii",20.03924,-155.3689,240,1,20.03924,-155.3689,">=100"
"PAGODA","PAGODA","CO","ROUTT","Routt",1890,1947,TRUE,2,152574,TRUE,57,TRUE,"PAGODA","ROUTT","CO",171476,"Populated Place","Pagoda","Routt",40.33692,-107.4159,1996,1,40.33692,-107.4159,"50-100"
"PALISADE","PALISADE","NE","HITCHCOCK","Hitchcock",1880,NA,TRUE,0,152633,TRUE,150,TRUE,"PALISADE","HITCHCOCK","NE",1841349,"Post Office","Palisade Post Office","Hitchcock",40.34914,-101.1074,841,1,40.34914,-101.1074,">=100"
"PALO VERDE","PALO VERDE","CA","IMPERIAL","Imperial",1903,NA,FALSE,0,152689,TRUE,150,TRUE,"PALO VERDE","IMPERIAL","CA",2769464,"Post Office","Palo Verde Post Office","Imperial",33.43268,-114.7327,71,1,33.43268,-114.7327,">=100"
"PAOLA","PAOLA","MT","FLATHEAD","Flathead",1914,1928,FALSE,4,152753,TRUE,14,TRUE,"PAOLA","FLATHEAD","MT",1795973,"Post Office","Paola Post Office (historical)","Flathead",48.35608,-113.6532,1125,1,48.35608,-113.6532,"1-50"
"PARIS","PARIS","TX","LAMAR","Lamar",1842,NA,TRUE,0,152819,TRUE,150,TRUE,"PARIS","LAMAR","TX",2731120,"Post Office","Paris Post Office","Lamar",33.66004,-95.55111,176,1,33.66004,-95.55111,">=100"
"PARKER","PARKER","ID","FREMONT","Fremont",1894,NA,TRUE,0,152870,TRUE,150,TRUE,"PARKER","FREMONT","ID",2767326,"Post Office","Parker Post Office","Fremont",43.95698,-111.7582,1502,1,43.95698,-111.7582,">=100"
"PARMERTON","PARMERTON","TX","PARMER","Parmer",1907,1908,TRUE,6,152928,TRUE,1,TRUE,"PARMERTON","PARMER","TX",1380326,"Populated Place","Parmerton","Parmer",34.57979,-102.8024,1274,1,34.57979,-102.8024,"<=1"
"PATRICIA","PATRICIA","TX","DAWSON","Dawson",1924,1974,TRUE,1,153003,TRUE,50,TRUE,"PATRICIA","DAWSON","TX",1343658,"Populated Place","Patricia","Dawson",32.55455,-102.0204,891,1,32.55455,-102.0204,"1-50"
"PAW PAW","PAW PAW","OK","SEQUOYAH","Sequoyah",1882,1915,TRUE,4,153065,TRUE,33,TRUE,"PAW PAW","SEQUOYAH","OK",1100724,"Populated Place","Paw Paw","Sequoyah",35.33232,-94.51355,128,1,35.33232,-94.51355,"1-50"
"PEACE CREEK","PEACE CREEK","KS","RENO","Reno",1876,1905,TRUE,5,153118,TRUE,29,TRUE,"PEACE CREEK","RENO","KS",482515,"Locale","Peace Creek (historical)","Reno",38.07918,-98.43563,541,1,38.07918,-98.43563,"1-50"
"PEAVINE","PEAVINE","NV","NYE","Nye",1890,1895,TRUE,8,153185,TRUE,5,TRUE,"PEAVINE","NYE","NV",864447,"Post Office","Peavine Post Office (historical)","Nye",38.56965,-117.2698,1817,1,38.56965,-117.2698,"1-50"
"PEGRAM","PEGRAM","ID","BEAR LAKE","Bear Lake",1901,1955,TRUE,1,153245,TRUE,54,TRUE,"PEGRAM","BEAR LAKE","ID",397021,"Populated Place","Pegram","Bear Lake",42.14271,-111.1288,1839,1,42.14271,-111.1288,"50-100"
"PENN","PENN","KS","OSBORNE","Osborne",1871,1872,TRUE,8,153305,TRUE,1,TRUE,"PENN","OSBORNE","KS",472281,"Populated Place","Penn","Osborne",39.4389,-98.69479,473,1,39.4389,-98.69479,"<=1"
"PERALTA","PERALTA","NM","VALENCIA","Valencia",1861,NA,FALSE,0,153363,TRUE,150,TRUE,"PERALTA","VALENCIA","NM",937892,"Post Office","Peralta Post Office","Valencia",34.84001,-106.691,1482,1,34.84001,-106.691,">=100"
"PERRYSBURGH","PERRYSBURGH","MT","TETON","Teton",1884,1888,TRUE,7,153418,TRUE,4,TRUE,"PERRYSBURGH","TETON","MT",1762062,"Post Office","Perrysburgh Post Office (historical)","Teton",47.96302,-111.4508,1001,1,47.96302,-111.4508,"1-50"
"PETERSON","PETERSON","UT","MORGAN","Morgan",1871,1939,TRUE,2,153479,TRUE,68,TRUE,"PETERSON","MORGAN","UT",1444301,"Populated Place","Peterson","Morgan",41.118,-111.7677,1489,1,41.118,-111.7677,"50-100"
"PHILBROOK","PHILBROOK","MT","JUDITH BASIN","Judith Basin",1881,1912,FALSE,2,153535,TRUE,31,TRUE,"PHILBROOK","JUDITH BASIN","MT",1750615,"Post Office","Philbrook Post Office","Judith Basin",47.00106,-109.8752,1247,1,47.00106,-109.8752,"1-50"
"PICKENS","PICKENS","OK","MARSHALL","Marshall",1895,1899,TRUE,7,153590,TRUE,4,TRUE,"PICKENS","MARSHALL","OK",2709124,"Cemetery","Pickens Cemetery","Marshall",34.07267,-96.96607,239,1,34.07267,-96.96607,"1-50"
"PIERCE JUNCTION","PIERCE JUNCTION","TX","HARRIS","Harris",1876,1878,TRUE,8,153642,TRUE,2,TRUE,"PIERCE JUNCTION","HARRIS","TX",1378860,"Populated Place","Pierce Junction","Harris",29.67051,-95.39633,15,1,29.67051,-95.39633,"1-50"
"PIMA VILLAGE","PIMA VILLAGE","AZ","PINAL","Pinal",1866,1870,TRUE,9,153695,TRUE,4,TRUE,"PIMA VILLAGES","PINAL","AZ",2499,"Populated Place","Pima Villages","Pinal",33.12033,-111.8882,363,0.9166667,33.12033,-111.8882,"1-50"
"PINE RIVER","PINE RIVER","CO","LA PLATA","La Plata",1878,1895,TRUE,6,153754,TRUE,17,TRUE,"PINE RIVER","LA PLATA","CO",1734985,"Mine","Pine River Mine","La Plata",37.30417,-107.6092,2190,NA,37.30417,-107.6092,"1-50"
"PINIELE","PINIELE","MT","CARTER","Carter",1911,1945,TRUE,2,153811,TRUE,34,TRUE,"PINIELE","CARTER","MT",1688714,"Post Office","Piniele Post Office (historical)","Carter",45.30332,-104.938,1142,1,45.30332,-104.938,"1-50"
"PIONEER","PIONEER","WA","CLARK","Clark",1873,1905,TRUE,4,153863,TRUE,32,TRUE,"PIONEER","CLARK","WA",1514751,"Populated Place","Pioneer","Clark",45.81289,-122.6615,90,1,45.81289,-122.6615,"1-50"
"PITTSBURGH","PITTSBURGH","KS","MITCHELL","Mitchell",1872,1881,TRUE,7,153917,TRUE,9,TRUE,"PITTSBURGH","MITCHELL","KS",472408,"Populated Place","Pittsburgh","Mitchell",39.34307,-98.4709,488,1,39.34307,-98.4709,"1-50"
"PLAINVIEW","PLAINVIEW","TX","HALE","Hale",1887,NA,TRUE,0,153967,TRUE,150,TRUE,"PLAINVIEW","HALE","TX",2731457,"Post Office","Plainview Post Office","Hale",34.18803,-101.7021,1026,1,34.18803,-101.7021,">=100"
"PLATTVILLE","PLATTVILLE","NE","SAUNDERS","Saunders",1870,1879,TRUE,8,154029,TRUE,9,TRUE,"PLATTEVILLE","SAUNDERS","NE",832159,"Cemetery","Platteville Cemetery","Saunders",41.35069,-96.54162,412,0.9,41.35069,-96.54162,"1-50"
"PLEASANT VALLEY","PLEASANT VALLEY","WA","WHITMAN","Whitman",1879,1879,TRUE,9,154091,TRUE,0,TRUE,"PLEASANT VALLEY","WHITMAN","WA",1507491,"Cemetery","Pleasant Valley Cemetery","Whitman",47.07793,-117.5358,646,1,47.07793,-117.5358,"<=1"
"PLUM VALLEY","PLUM VALLEY","NE","KNOX","Knox",1875,1902,TRUE,5,154147,TRUE,27,TRUE,"PLUM VALLEY","KNOX","NE",1884886,"Post Office","Plum Valley Post Office","Knox",42.60924,-97.87651,425,1,42.60924,-97.87651,"1-50"
"POINT AGASSIZ","POINT AGASSIZ","AK",NA,NA,1930,1942,TRUE,5,154208,TRUE,12,TRUE,"POINT AGASSIZ","PETERSBURG BOROUGH","AK",1424308,"Cape","Point Agassiz","Petersburg Borough",56.9225,-132.8764,42,1,56.9225,-132.8764,"1-50"
"POLK","POLK","OR","POLK","Polk",1885,1885,TRUE,8,154259,TRUE,0,TRUE,"POLK","POLK","OR",1164606,"Post Office","Polk Post Office (historical)","Polk",44.84178,-123.3665,80,1,44.84178,-123.3665,"<=1"
"POND SPRING","POND SPRING","TX","WILLIAMSON","Williamson",1854,1880,TRUE,7,154312,TRUE,26,TRUE,"POND SPRING","WILLIAMSON","TX",1365560,"Populated Place","Pond Spring","Williamson",30.45048,-97.78529,288,1,30.45048,-97.78529,"1-50"
"PORT ALSWORTH","PORT ALSWORTH","AK",NA,NA,1950,NA,TRUE,0,154372,TRUE,150,TRUE,"PORT ALSWORTH","LAKE AND PENINSULA","AK",2721582,"Post Office","Port Alsworth Post Office","Lake and Peninsula",60.19719,-154.3287,88,1,60.19719,-154.3287,">=100"
"PORT WILLIAMS","PORT WILLIAMS","WA","CLALLAM","Clallam",1890,1919,TRUE,3,154417,TRUE,29,TRUE,"PORT WILLIAMS","CLALLAM","WA",1524590,"Populated Place","Port Williams","Clallam",48.09676,-123.0457,0,1,48.09676,-123.0457,"1-50"
"PORTOLA","PORTOLA","OR","LANE","Lane",1912,1913,TRUE,5,154466,TRUE,1,TRUE,"PORTOLA","LANE","OR",1165719,"Post Office","Portola Post Office","Lane",44.05794,-123.4481,143,1,44.05794,-123.4481,"<=1"
"POTTERSBURG","POTTERSBURG","KS","LINCOLN","Lincoln",1870,1904,TRUE,5,154527,TRUE,34,TRUE,"POTTERSBURG","LINCOLN","KS",481977,"Locale","Pottersburg (historical)","Lincoln",39.11806,-98.35312,454,1,39.11806,-98.35312,"1-50"
"PRAG","PRAG","KS","RAWLINS","Rawlins",1876,1879,TRUE,8,154583,TRUE,3,TRUE,"PRAG","RAWLINS","KS",470997,"Populated Place","Prag","Rawlins",39.85556,-100.9599,848,1,39.85556,-100.9599,"1-50"
"PRAIRO","PRAIRO","NE","FILLMORE","Fillmore",1871,1872,TRUE,6,154642,TRUE,1,TRUE,"PRAIRO","FILLMORE","NE",1882296,"Post Office","Prairo Post Office","Fillmore",40.62799,-97.71416,516,1,40.62799,-97.71416,"<=1"
"PRESTON","PRESTON","WA","KING","King",1893,NA,TRUE,0,154700,TRUE,150,TRUE,"PRESTON","KING","WA",2781712,"Post Office","Preston Post Office","King",47.52532,-121.9359,160,1,47.52532,-121.9359,">=100"
"PRINCEVILLE","PRINCEVILLE","KS","CLOUD","Cloud",1871,1882,TRUE,7,154755,TRUE,11,TRUE,"PRINCEVILLE","CLOUD","KS",476001,"Cemetery","Princeville Cemetery","Cloud",39.46697,-97.50142,432,1,39.46697,-97.50142,"1-50"
"PROSPECT","PROSPECT","MT","TOOLE","Toole",1911,1938,TRUE,2,154811,TRUE,27,TRUE,"PROSPECT","TOOLE","MT",1750024,"Post Office","Prospect Post Office (historical)","Toole",48.27831,-111.4258,1050,1,48.27831,-111.4258,"1-50"
"PUKWANA","PUKWANA","SD","BRULE","Brule",1883,NA,TRUE,0,154880,TRUE,150,TRUE,"PUKWANA","BRULE","SD",2711112,"Post Office","Pukwana Post Office","Brule",43.78097,-99.1811,472,1,43.78097,-99.1811,">=100"
"PUTNAM","PUTNAM","TX","CALLAHAN","Callahan",1882,NA,TRUE,0,154945,TRUE,150,TRUE,"PUTNAM","CALLAHAN","TX",2731979,"Post Office","Putnam Post Office","Callahan",32.37226,-99.19607,487,1,32.37226,-99.19607,">=100"
"QUARTZBURGH","QUARTZBURGH","ID","BOISE","Boise",1874,1894,TRUE,3,155006,TRUE,20,TRUE,"QUARTZBURGH","BOISE","ID",397074,"Populated Place","Quartzburgh","Boise",43.961,-115.9885,1425,1,43.961,-115.9885,"1-50"
"QUINN","QUINN","OR","COLUMBIA","Columbia",1876,1909,TRUE,5,155065,TRUE,33,TRUE,"QUINN","COLUMBIA","OR",1164621,"Post Office","Quinn Post Office (historical)","Columbia",46.1665,-123.1846,2,1,46.1665,-123.1846,"1-50"
"RAGLAND","RAGLAND","NM","QUAY","Quay",1908,1917,TRUE,5,155125,TRUE,9,TRUE,"RAGLAND","QUAY","NM",937906,"Post Office","Ragland Post Office (historical)","Quay",34.82256,-103.7422,1495,1,34.82256,-103.7422,"1-50"
"RAMIREZ","RAMIREZ","TX","DUVAL","Duval",1910,1944,TRUE,2,155188,TRUE,34,TRUE,"RAMIREZ","DUVAL","TX",1344730,"Populated Place","Ramirez","Duval",27.34559,-98.40973,98,1,27.34559,-98.40973,"1-50"
"RANDOLPH","RANDOLPH","OK","JOHNSTON","Johnston",1901,1919,TRUE,4,155248,TRUE,18,TRUE,"RANDOLPH","JOHNSTON","OK",1763636,"Locale","Randolph","Johnston",34.19121,-96.74278,196,1,34.19121,-96.74278,"1-50"
"RATTLESNAKE","RATTLESNAKE","CA","PLACER","Placer",1882,1883,TRUE,7,155315,TRUE,1,TRUE,"RATTLESNAKE","PLACER","CA",231267,"Mine","Rattlesnake Mine","Placer",39.07879,-120.6674,964,NA,39.07879,-120.6674,"<=1"
"RAYMOND","RAYMOND","NE","LANCASTER","Lancaster",1880,NA,TRUE,0,155372,TRUE,150,TRUE,"RAYMOND","LANCASTER","NE",1899081,"Post Office","Raymond Post Office","Lancaster",40.95645,-96.78351,371,1,40.95645,-96.78351,">=100"
"RED BLUFF","RED BLUFF","CA","TEHAMA","Tehama",1853,NA,TRUE,0,155449,TRUE,150,TRUE,"RED BLUFF","TEHAMA","CA",1692705,"Post Office","Red Bluff Post Office","Tehama",40.17734,-122.2372,93,1,40.17734,-122.2372,">=100"
"RED ROCK","RED ROCK","MT","BEAVERHEAD","Beaverhead",1879,1923,TRUE,3,155507,TRUE,44,TRUE,"RED ROCK","BEAVERHEAD","MT",1797278,"Post Office","Red Rock Post Office (historical)","Beaverhead",44.91659,-112.8259,1707,1,44.91659,-112.8259,"1-50"
"REDONDO","REDONDO","WA","KING","King",1904,1963,TRUE,1,155566,TRUE,59,TRUE,"REDONDO","KING","WA",1512598,"Populated Place","Redondo","King",47.34843,-122.3235,6,1,47.34843,-122.3235,"50-100"
"REEDSPORT","REEDSPORT","OR","DOUGLAS","Douglas",1912,NA,TRUE,0,155624,TRUE,150,TRUE,"REEDSPORT","DOUGLAS","OR",1165843,"Post Office","Reedsport Post Office","Douglas",43.7028,-124.096,7,1,43.7028,-124.096,">=100"
"REMOTE","REMOTE","OR","COOS","Coos",1887,NA,FALSE,0,155688,TRUE,150,TRUE,"REMOTE","COOS","OR",1165845,"Post Office","Remote Post Office","Coos",43.00595,-123.8926,75,1,43.00595,-123.8926,">=100"
"RETAH","RETAH","MT","DAWSON","Dawson",1910,1918,TRUE,5,155755,TRUE,8,TRUE,"RETAH","DAWSON","MT",1715350,"Post Office","Retah Post Office (historical)","Dawson",47.55918,-104.8283,841,1,47.55918,-104.8283,"1-50"
"RHEEM VALLEY","RHEEM VALLEY","CA","CONTRA COSTA","Contra Costa",1963,NA,TRUE,0,155821,TRUE,150,TRUE,"RHEEM VALLEY","CONTRA COSTA","CA",1659171,"Populated Place","Rheem Valley","Contra Costa",37.83493,-122.1297,152,1,37.83493,-122.1297,">=100"
"RICHARDSON SPRINGS","RICHARDSON SPRINGS","CA","BUTTE","Butte",1933,1966,TRUE,1,155895,TRUE,33,TRUE,"RICHARDSON SPRINGS","BUTTE","CA",1659506,"Populated Place","Richardson Springs","Butte",39.83988,-121.7769,189,1,39.83988,-121.7769,"1-50"
"RICHMOND HIGHLANDS","RICHMOND HIGHLANDS","WA","KING","King",1912,1948,TRUE,1,155945,TRUE,36,TRUE,"RICHMOND HIGHLANDS","KING","WA",1512602,"Populated Place","Richmond Highlands","King",47.76121,-122.3462,145,1,47.76121,-122.3462,"1-50"
"RIFFE","RIFFE","WA","LEWIS","Lewis",1898,1966,TRUE,1,156004,TRUE,68,TRUE,"RIFFE","LEWIS","WA",1525047,"Populated Place","Riffe (historical)","Lewis",46.514,-122.3704,238,1,46.514,-122.3704,"50-100"
"RIO BLANCO","RIO BLANCO","CO","RIO BLANCO","Rio Blanco",1899,1964,TRUE,1,156063,TRUE,65,TRUE,"RIO BLANCO","RIO BLANCO","CO",204656,"Populated Place","Rio Blanco","Rio Blanco",39.73775,-107.9454,2215,1,39.73775,-107.9454,"50-100"
"RITZVILLE","RITZVILLE","WA","ADAMS","Adams",1880,NA,TRUE,0,156118,TRUE,150,TRUE,"RITZVILLE","ADAMS","WA",2781702,"Post Office","Ritzville Post Office","Adams",47.12735,-118.3811,553,1,47.12735,-118.3811,">=100"
"RIVERTON","RIVERTON","KS","CHEROKEE","Cherokee",1919,NA,TRUE,0,156171,TRUE,150,TRUE,"RIVERTON","CHEROKEE","KS",2693946,"Post Office","Riverton Post Office","Cherokee",37.0778,-94.70386,256,1,37.0778,-94.70386,">=100"
"ROBERTS","ROBERTS","NM","LEA","Lea",1908,1910,TRUE,6,156239,TRUE,2,TRUE,"ROBERTS","LEA","NM",938793,"Populated Place","Roberts","Lea",32.624,-103.1274,1098,1,32.624,-103.1274,"1-50"
"ROCK","ROCK","KS","COWLEY","Cowley",1870,NA,TRUE,0,156300,TRUE,150,TRUE,"ROCK","COWLEY","KS",2693948,"Post Office","Rock Post Office","Cowley",37.44064,-97.00692,358,1,37.44064,-97.00692,">=100"
"ROCKDALE","ROCKDALE","WA","LINCOLN","Lincoln",1891,1896,TRUE,6,156358,TRUE,5,TRUE,"ROCKDALE","LINCOLN","WA",1507867,"Cemetery","Rockdale Cemetery","Lincoln",47.47307,-117.8754,715,1,47.47307,-117.8754,"1-50"
"ROCKVILLE","ROCKVILLE","ID","OWYHEE","Owyhee",1885,1912,TRUE,4,156410,TRUE,27,TRUE,"ROCKVILLE","OWYHEE","ID",399552,"Populated Place","Rockville","Owyhee",43.34266,-117.0013,1214,1,43.34266,-117.0013,"1-50"
"ROGERSBURG","ROGERSBURG","WA","ASOTIN","Asotin",1912,1934,FALSE,3,156476,TRUE,22,TRUE,"ROGERSBURG","ASOTIN","WA",1511268,"Populated Place","Rogersburg","Asotin",46.07821,-116.9796,261,1,46.07821,-116.9796,"1-50"
"ROMEO","ROMEO","CO","CONEJOS","Conejos",1901,NA,FALSE,0,156539,TRUE,150,TRUE,"ROMEO","CONEJOS","CO",2734552,"Post Office","Romeo Post Office","Conejos",37.17402,-105.9855,2357,1,37.17402,-105.9855,">=100"
"ROSALIE","ROSALIE","NE","THURSTON","Thurston",1906,NA,TRUE,0,156601,TRUE,150,TRUE,"ROSALIE","THURSTON","NE",1883935,"Post Office","Rosalie Post Office","Thurston",42.05628,-96.51221,412,1,42.05628,-96.51221,">=100"
"ROSEDALE","ROSEDALE","NE","BOYD","Boyd",1898,1903,TRUE,5,156654,TRUE,5,TRUE,"ROSEDALE","BOYD","NE",1845065,"Post Office","Rosedale Post Office (historical)","Boyd",42.88666,-98.5837,509,1,42.88666,-98.5837,"1-50"
"ROSITA","ROSITA","TX","SAN PATRICIO","San Patricio",1892,1914,TRUE,4,156709,TRUE,22,TRUE,"ROSITA","SAN PATRICIO","TX",1345601,"Cemetery","Rosita Cemetery","San Patricio",27.86975,-97.47222,5,1,27.86975,-97.47222,"1-50"
"ROUND MOUNTAIN","ROUND MOUNTAIN","CA","SHASTA","Shasta",1872,NA,TRUE,0,156773,TRUE,150,TRUE,"ROUND MOUNTAIN","SHASTA","CA",2760049,"Post Office","Round Mountain Post Office","Shasta",40.80323,-121.9404,655,1,40.80323,-121.9404,">=100"
"ROWLAND","ROWLAND","OR","LINN","Linn",1886,1905,TRUE,5,156827,TRUE,19,TRUE,"ROWLAND","LINN","OR",1165889,"Post Office","Rowland Post Office (historical)","Linn",44.29457,-123.0776,96,1,44.29457,-123.0776,"1-50"
"RUBY","RUBY","NE","SEWARD","Seward",1883,1905,TRUE,5,156886,TRUE,22,TRUE,"RUBY","SEWARD","NE",1881783,"Post Office","Ruby Post Office (historical)","Seward",40.8314,-97.07698,433,1,40.8314,-97.07698,"1-50"
